시간,Temp_1,Humidty_1,TVOC_1,CO2_1,Temp_2,Humidty_2,TVOC_2,CO2_2,Temp_3,Humidty_3,TVOC_3,CO2_3,Temp_4,Humidty_4,TVOC_4,CO2_4,Temp_5,Humidty_5,TVOC_5,CO2_5,Temp_6,Humidty_6,TVOC_6,CO2_6,Nori_TVOC,Nori_CO2,Smoke,Particle_PM1,Particle_PM2.5,Particle_10
10:40:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.35,30.09,174,660,243,400,5,0,0,0
10:41:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.44,29.94,153,632,236,400,6,0,0,0
10:41:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.51,29.81,151,629,226,400,6,0,0,0
10:41:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.58,29.65,154,633,214,400,6,0,0,0
10:41:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.66,29.56,141,613,205,400,5,0,0,0
10:41:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7,29.42,149,625,217,400,5,0,0,0
10:41:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.74,29.39,156,635,207,400,5,0,0,0
10:42:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.8,29.34,146,621,213,400,5,0,0,0
10:42:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.87,29.22,146,621,216,400,5,0,0,0
10:42:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.92,29.14,149,626,195,400,6,0,0,0
10:42:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.98,29.01,152,630,208,400,6,0,0,0
10:42:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.01,28.96,144,619,196,400,6,0,0,0
10:42:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.07,28.92,150,626,204,400,6,0,0,0
10:43:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.12,28.85,154,632,218,400,6,0,0,0
10:43:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.15,28.75,145,620,201,400,6,0,0,0
10:43:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.18,28.69,156,635,209,400,5,0,0,0
10:43:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.2,28.62,142,615,202,400,5,0,0,0
10:43:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.23,28.62,144,618,201,400,5,0,0,0
10:43:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.27,28.47,138,609,201,400,6,0,0,0
10:44:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.25,28.44,133,602,200,400,6,0,0,0
10:44:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.3,28.42,143,616,197,400,6,0,0,0
10:44:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.32,28.38,141,613,197,400,5,0,0,0
10:44:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.36,28.41,148,624,203,400,5,0,0,0
10:44:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.39,28.36,151,628,190,400,5,0,0,0
10:44:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.42,28.37,146,622,195,400,6,0,0,0
10:45:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.42,28.35,143,617,200,400,5,0,0,0
10:45:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.41,28.32,152,629,205,400,5,0,0,0
10:45:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.41,28.31,148,624,204,400,5,0,0,0
10:45:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.42,28.32,150,626,208,400,5,0,0,0
10:45:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.43,28.25,167,650,192,400,6,0,0,0
10:45:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.47,28.24,150,626,210,400,5,0,0,0
10:46:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.48,28.2,148,624,215,400,5,0,0,0
10:46:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.49,28.2,153,631,185,400,5,0,0,0
10:46:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,28.18,145,620,200,400,5,0,0,0
10:46:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.53,28.15,155,633,190,400,6,0,0,0
10:46:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.58,28.08,150,627,187,400,5,0,0,0
10:46:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6,28,141,613,189,400,5,0,0,0
10:47:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.61,28.02,134,603,196,400,5,0,0,0
10:47:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.53,28.06,144,618,187,400,5,0,0,0
10:47:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.44,28.21,140,613,188,400,6,0,0,0
10:47:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.44,28.17,137,607,190,400,5,0,0,0
10:47:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.51,28.07,139,611,191,400,6,0,0,0
10:47:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.59,27.8,124,588,189,400,6,0,0,0
10:48:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.67,27.83,125,590,176,400,5,0,0,0
10:48:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.65,27.91,129,595,167,400,6,0,0,0
10:48:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.66,27.76,131,599,192,400,5,0,0,0
10:48:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.67,27.78,130,597,164,400,5,0,0,0
10:48:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.67,27.83,137,608,171,400,6,0,0,0
10:49:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.67,27.84,137,608,171,400,5,0,0,0
10:49:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6,27.92,141,614,184,400,5,0,0,0
10:49:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.53,27.91,134,603,165,400,5,0,0,0
10:49:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.47,28.05,130,597,173,400,5,0,0,0
10:49:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.41,28.18,133,601,166,400,5,0,0,0
10:49:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.36,28.2,142,614,160,400,5,0,0,0
10:50:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.31,28.19,125,589,176,400,6,0,0,0
10:50:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.08,28.59,129,596,173,400,5,0,0,0
10:50:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.93,29.12,148,624,173,400,6,0,0,0
10:50:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.87,29.09,143,616,186,400,6,0,0,0
10:50:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.45,29.71,151,628,185,400,5,0,0,0
10:50:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.33,29.99,152,630,192,400,5,0,0,0
10:51:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.37,29.98,136,607,173,400,5,0,0,0
10:51:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.31,30.12,137,608,172,400,5,0,0,0
10:51:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.35,30.1,149,625,192,400,5,0,0,0
10:51:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4,30.04,148,623,182,400,6,0,0,0
10:51:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.46,30.07,146,621,181,400,6,0,0,0
10:51:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.49,29.96,164,647,175,400,6,0,0,0
10:52:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.52,29.89,155,634,184,400,5,0,0,0
10:52:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.58,29.84,154,633,194,400,5,0,0,0
10:52:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.63,29.73,154,633,181,400,5,0,0,0
10:52:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.67,29.7,153,632,185,400,5,0,0,0
10:52:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.71,29.64,154,633,176,400,5,0,0,0
10:52:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.77,29.56,154,632,180,400,6,0,0,0
10:53:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.83,29.45,154,632,184,400,5,0,0,0
10:53:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.88,29.35,157,636,179,400,5,0,0,0
10:53:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.94,29.29,144,618,178,400,5,0,0,0
10:53:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29.25,147,622,176,400,5,0,0,0
10:53:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.09,29.11,155,634,183,400,5,0,0,0
10:53:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.14,29.09,159,640,182,400,6,0,0,0
10:54:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.18,28.97,160,641,186,400,6,0,0,0
10:54:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.23,28.86,154,632,194,400,5,0,0,0
10:54:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.27,28.79,141,614,175,400,5,0,0,0
10:54:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.28,28.77,155,633,174,400,6,0,0,0
10:54:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.28,28.94,156,634,192,400,6,0,0,0
10:54:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.27,29.04,155,634,182,400,6,0,0,0
10:55:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.24,29.04,172,657,194,400,6,0,0,0
10:55:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.22,29.14,168,652,196,400,6,0,0,0
10:55:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.17,29.23,171,656,199,408,6,0,0,0
10:55:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.06,29.39,173,659,206,422,5,0,0,0
10:55:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03,29.44,176,662,206,417,6,0,0,0
10:55:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.02,29.49,175,660,209,421,5,0,0,0
10:56:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29.5,172,657,205,413,5,0,0,0
10:56:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.01,29.53,172,658,211,400,6,0,0,0
10:56:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29.52,176,662,216,405,6,0,0,0
10:56:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.94,29.6,174,660,199,415,6,0,0,0
10:56:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,29.64,162,644,197,451,6,0,0,0
10:56:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.86,29.73,181,669,210,419,6,0,0,0
10:57:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.86,29.78,194,686,201,413,5,0,0,0
10:57:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.87,29.81,187,677,232,476,6,0,0,0
10:57:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.86,29.76,185,674,207,400,6,0,0,0
10:57:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.89,29.74,173,658,204,402,5,0,0,0
10:57:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.89,29.73,173,658,210,400,6,0,0,0
10:57:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.94,29.68,173,659,204,405,5,0,0,0
10:58:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.97,29.65,166,649,204,400,5,0,0,0
10:58:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.01,29.6,175,661,210,400,6,0,0,0
10:58:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03,29.54,180,668,201,400,5,0,0,0
10:58:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03,29.56,170,655,190,400,5,0,0,0
10:58:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03,29.53,171,655,198,400,5,0,0,0
10:58:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.06,29.5,171,656,211,400,6,0,0,0
10:59:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.08,29.49,172,657,204,400,5,0,0,0
10:59:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.11,29.41,180,667,202,400,6,0,0,0
10:59:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.11,29.43,177,664,200,403,5,0,0,0
10:59:36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.14,29.39,185,674,202,427,5,0,0,0
10:59:46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.12,29.46,177,663,201,413,5,0,0,0
10:59:56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.14,29.47,186,676,201,419,5,0,0,0
11:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.09,29.5,190,680,210,433,5,0,0,0
11:00:16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.06,29.52,193,684,208,438,6,0,0,0
11:00:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.95,29.68,195,687,206,400,5,0,0,0
11:00:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.89,29.77,193,684,207,403,6,0,0,0
11:00:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.84,29.92,193,684,208,485,6,0,0,0
11:00:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.82,29.92,192,683,215,455,6,0,0,0
11:01:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.83,29.95,202,695,226,400,6,0,0,0
11:01:17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.83,29.91,181,669,199,400,5,0,0,0
11:01:27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.83,29.92,192,683,217,401,6,0,0,0
11:01:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.86,29.96,199,692,209,400,5,0,0,0
11:01:47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.89,29.85,184,673,199,408,5,0,0,0
11:01:57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.88,29.86,187,677,208,400,5,0,0,0
11:02:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,29.84,186,676,195,400,6,0,0,0
11:02:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.92,29.83,180,668,204,400,6,0,0,0
11:02:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.95,29.76,200,693,197,400,5,0,0,0
11:02:38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.97,29.76,194,686,200,401,6,0,0,0
11:02:48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.98,29.71,197,689,209,400,5,0,0,0
11:02:58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29.76,183,672,191,400,5,0,0,0
11:03:08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.01,29.68,180,667,203,405,6,0,0,0
11:03:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.04,29.67,183,672,197,416,5,0,0,0
11:03:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.07,29.6,189,679,197,400,6,0,0,0
11:03:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1,29.53,189,680,189,400,5,0,0,0
11:03:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.11,29.5,178,665,194,400,6,0,0,0
11:03:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.12,29.48,188,678,200,418,5,0,0,0
11:04:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.12,29.57,196,688,217,400,5,0,0,0
11:04:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.13,29.52,185,674,194,400,5,0,0,0
11:04:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.14,29.59,198,691,197,400,6,0,0,0
11:04:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.07,29.63,187,677,218,400,6,0,0,0
11:04:49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.04,29.65,194,686,193,405,6,0,0,0
11:04:59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.02,29.71,188,678,192,400,5,0,0,0
11:05:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.99,29.8,199,692,192,412,6,0,0,0
11:05:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.93,29.87,199,691,227,427,5,0,0,0
11:05:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.88,29.91,209,704,208,400,6,0,0,0
11:05:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.87,29.93,194,686,211,400,6,0,0,0
11:05:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.86,29.93,201,694,197,408,6,0,0,0
11:06:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.88,29.97,198,691,194,431,6,0,0,0
11:06:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.91,29.9,202,695,197,455,5,0,0,0
11:06:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,29.98,208,703,212,400,5,0,0,0
11:06:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.86,29.98,200,693,207,448,5,0,0,0
11:06:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.84,30,198,690,204,400,5,0,0,0
11:06:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.86,30.02,206,701,206,420,6,0,0,0
11:07:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.87,29.96,200,693,208,400,5,0,0,0
11:07:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.88,29.97,193,684,204,400,6,0,0,0
11:07:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.89,29.95,190,681,203,400,5,0,0,0
11:07:31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.92,29.93,196,688,203,400,5,0,0,0
11:07:41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.94,29.87,212,708,201,412,6,0,0,0
11:07:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.97,29.85,203,696,197,400,6,0,0,0
11:08:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,29.83,206,701,213,400,6,0,0,0
11:08:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.04,29.73,200,693,206,400,5,0,0,0
11:08:21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.07,29.66,206,700,204,400,6,0,0,0
11:08:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.09,29.65,198,691,206,400,6,0,0,0
11:08:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.11,29.64,199,692,209,400,5,0,0,0
11:08:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.08,29.7,201,694,202,400,6,0,0,0
11:09:02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.09,29.72,205,700,187,400,6,0,0,0
11:09:12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.12,29.68,190,681,196,404,6,0,0,0
11:09:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.05,29.74,189,680,199,400,5,0,0,0
11:09:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03,29.77,196,689,207,408,5,0,0,0
11:09:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.94,29.9,201,695,195,403,5,0,0,0
11:09:52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.93,29.91,205,700,195,412,5,0,0,0
11:10:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.91,29.98,203,697,198,423,6,0,0,0
11:10:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.92,29.95,210,706,198,405,5,0,0,0
11:10:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,29.99,198,691,190,402,6,0,0,0
11:10:33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.92,30,207,702,192,401,5,0,0,0
11:10:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.91,29.98,216,713,213,421,6,0,0,0
11:10:53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.87,30.04,202,696,202,407,5,0,0,0
11:11:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.89,29.98,200,693,201,405,5,0,0,0
11:11:13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,29.99,210,705,213,421,5,0,0,0
11:11:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.92,29.96,202,695,200,400,5,0,0,0
11:11:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.92,29.96,205,699,208,411,6,0,0,0
11:11:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.92,29.95,192,683,207,402,5,0,0,0
11:11:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.97,29.9,198,691,192,402,6,0,0,0
11:12:04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.01,29.85,195,687,203,400,5,0,0,0
11:12:14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.03,29.86,208,703,199,412,6,0,0,0
11:12:24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.06,29.75,195,687,215,400,5,0,0,0
11:12:34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.09,29.7,201,694,206,404,6,0,0,0
11:12:44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.12,29.65,199,692,200,400,6,0,0,0
11:12:54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.14,29.63,207,701,212,400,5,0,0,0
11:13:05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.15,29.64,214,710,196,415,6,0,0,0
11:13:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.18,29.65,206,701,197,400,5,0,0,0
11:13:25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.17,29.63,198,691,183,400,5,0,0,0
11:13:35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.19,29.58,195,686,198,418,5,0,0,0
11:13:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.16,29.6,206,701,195,400,6,0,0,0
11:13:55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1,29.76,205,699,197,419,5,0,0,0
